Date,AAPL,MSFT,JNJ,PFE,XOM,CVX,JPM,GS,WMT,PG,TM,F,AMZN,TGT,BA
2010-01-04,6.461977005004883,23.389402389526367,42.6506233215332,10.33143424987793,39.9135856628418,44.53849792480469,29.497777938842773,135.57615661621094,13.150793075561523,39.902408599853516,72.31456756591797,5.846006393432617,6.695000171661377,33.12614822387695,43.777549743652344
2010-01-05,6.473149299621582,23.396961212158203,42.156070709228516,10.184078216552734,40.069427490234375,44.85397720336914,30.069156646728516,137.97315979003906,13.019843101501465,39.91546630859375,71.20113372802734,6.232706069946289,6.734499931335449,33.24895477294922,45.21134567260742
2010-01-06,6.370185852050781,23.253376007080078,42.498966217041016,10.151333808898926,40.41575622558594,44.859596252441406,30.23436164855957,136.50047302246094,12.99074649810791,39.726131439208984,72.110595703125,6.465864181518555,6.612500190734863,33.88351058959961,46.58280944824219
2010-01-07,6.358408451080322,23.01154136657715,42.19563674926758,10.113130569458008,40.288780212402344,44.69059753417969,30.833267211914062,139.1715545654297,12.998015403747559,39.51068115234375,71.21813201904297,6.630780220031738,6.5,34.29972457885742,48.46855926513672
2010-01-08,6.400679588317871,23.17024040222168,42.340694427490234,10.19499397277832,40.12715530395508,44.76947021484375,30.757551193237305,136.5396270751953,12.93254280090332,39.45846176147461,72.89254760742188,6.64784049987793,6.676000118255615,34.16325378417969,48.001007080078125
2010-01-11,6.344217300415039,22.875518798828125,42.34729766845703,10.276863098144531,40.577362060546875,45.56378173828125,30.654279708862305,134.3855438232422,13.145942687988281,39.30178451538086,73.26652526855469,6.886686325073242,6.515500068664551,34.238319396972656,47.43217086791992
2010-01-12,6.2720513343811035,22.72437286376953,42.571495056152344,10.244109153747559,40.375343322753906,45.299015045166016,29.938371658325195,131.45591735839844,13.27204418182373,39.752235412597656,76.0713882446289,6.750203609466553,6.367499828338623,33.665157318115234,47.08930969238281
2010-01-13,6.360520839691162,22.935972213745117,42.84186935424805,10.484251022338867,40.21372985839844,44.95538330078125,30.461530685424805,132.4351043701172,13.339946746826172,40.16354751586914,75.80792236328125,6.642154693603516,6.45550012588501,33.665157318115234,47.65815734863281
2010-01-14,6.3236846923828125,23.396961212158203,42.927581787109375,10.57703685760498,40.21950912475586,44.81454849243164,30.76442527770996,132.0120849609375,13.145942687988281,40.202728271484375,77.2868423461914,6.687648773193359,6.367499828338623,34.18372344970703,47.9698371887207
2010-01-15,6.218001842498779,23.321393966674805,42.571495056152344,10.637068748474121,39.890499114990234,44.6342658996582,30.069156646728516,129.41152954101562,13.017416954040527,39.70654296875,77.46533203125,6.596660614013672,6.35699987411499,34.23149490356445,47.393218994140625
2010-01-19,6.493075847625732,23.50275993347168,43.09244155883789,10.915409088134766,39.98283386230469,44.887779235839844,29.793787002563477,130.70394897460938,13.10229206085205,40.29412078857422,78.00929260253906,6.681962966918945,6.380499839782715,34.934268951416016,47.26075744628906
2010-01-20,6.393133640289307,23.117341995239258,42.9605598449707,10.882667541503906,39.267120361328125,44.02584457397461,29.876388549804688,131.4324493408203,13.061067581176758,39.748355865478516,75.96089935302734,6.5454792976379395,6.289000034332275,34.60676574707031,46.910072326660156
2010-01-21,6.282618522644043,22.679033279418945,42.18245315551758,10.50062370300293,38.499446868896484,42.94984817504883,27.90758514404297,126.01190948486328,12.833114624023438,39.34725570678711,76.85334777832031,6.357815265655518,6.330999851226807,34.265602111816406,46.13084030151367
2010-01-22,5.971008777618408,21.88552474975586,41.67470932006836,10.347811698913574,38.15312194824219,42.02030563354492,26.95760726928711,120.72450256347656,12.837970733642578,39.65629196166992,74.94094848632812,5.982487201690674,6.071499824523926,34.37478256225586,45.01653289794922
2010-01-25,6.131646156311035,22.15757942199707,41.68788146972656,10.287775039672852,38.008819580078125,41.99778747558594,26.99201774597168,121.39813995361328,12.823415756225586,39.86671447753906,74.54996490478516,6.272514343261719,6.015500068664551,34.640872955322266,45.02432632446289
2010-01-26,6.218306541442871,22.293611526489258,41.40434265136719,10.2495698928833,38.04922103881836,41.77245330810547,26.461952209472656,118.18659973144531,13.000448226928711,39.90616989135742,73.7594985961914,6.363502025604248,5.973999977111816,35.4937744140625,44.969783782958984
2010-01-27,6.276881217956543,22.42209243774414,41.83295822143555,10.36963939666748,37.829872131347656,41.518924713134766,27.074623107910156,118.6722183227539,12.949520111083984,39.985069274902344,67.80127716064453,6.568225860595703,6.137499809265137,35.45283126831055,48.2581672668457
2010-01-28,6.0175089836120605,22.036670684814453,42.070350646972656,10.167708396911621,37.495094299316406,41.25979232788086,27.177886962890625,120.07434844970703,12.75794506072998,40.55712127685547,66.0163803100586,6.488612174987793,6.301499843597412,35.41871643066406,48.749088287353516
2010-01-29,5.799200534820557,21.29606819152832,41.450504302978516,10.184078216552734,37.18919372558594,40.62885665893555,26.80615997314453,116.4946517944336,12.956796646118164,40.47164535522461,65.4468994140625,6.16446590423584,6.270500183105469,34.982025146484375,47.221771240234375
2010-02-01,5.879822254180908,21.46988296508789,41.602169036865234,10.255029678344727,38.199302673339844,41.45133972167969,27.281152725219727,119.94898986816406,12.96891975402832,40.76095962524414,67.94580078125,6.323694705963135,5.94350004196167,34.859222412109375,48.07893753051758
2010-02-02,5.913941860198975,21.507665634155273,42.19563674926758,10.50062370300293,38.64952087402344,41.94145965576172,27.91446876525879,122.93348693847656,12.971343040466309,41.35932922363281,66.4498519897461,6.477238178253174,5.906000137329102,34.67499542236328,48.265953063964844
2010-02-03,6.015697956085205,21.636137008666992,41.958248138427734,10.258220672607422,38.44171905517578,41.242889404296875,27.735490798950195,123.16058349609375,13.160492897033691,41.19495391845703,62.46352767944336,6.619406700134277,5.954999923706055,34.52487564086914,48.21888732910156
2010-02-04,5.798900604248047,21.03912353515625,41.3054313659668,9.933171272277832,37.3565788269043,40.2063102722168,26.399999618530273,118.0299072265625,12.845243453979492,40.37303161621094,61.01011276245117,6.289575099945068,5.796999931335449,33.480953216552734,46.5399284362793
2010-02-05,5.901864528656006,21.175155639648438,41.3054313659668,9.894608497619629,37.402748107910156,40.09927749633789,26.365581512451172,120.75582122802734,12.961644172668457,40.30727005004883,63.50048828125,6.204272270202637,5.869500160217285,33.637874603271484,45.818138122558594
2010-02-08,5.861403465270996,20.94843864440918,41.127384185791016,9.828496932983398,37.38532638549805,39.50777053833008,25.952543258666992,118.35889434814453,12.835538864135742,40.11658477783203,61.919559478759766,6.238395690917969,5.8414998054504395,33.28307342529297,45.41801071166992
2010-02-09,5.92390775680542,21.1675968170166,41.384544372558594,9.850533485412598,37.879150390625,40.17253112792969,26.427536010742188,119.44776153564453,12.91314697265625,40.60973358154297,63.407005310058594,6.340756416320801,5.901500225067139,33.52870559692383,46.86944580078125
2010-02-10,5.891599178314209,21.1524715423584,41.364784240722656,9.773406028747559,37.67581558227539,39.857059478759766,26.757963180541992,120.34071350097656,12.910717964172363,40.55054473876953,64.33346557617188,6.2213335037231445,5.868000030517578,33.399070739746094,46.71253204345703
2010-02-11,5.998788356781006,21.2507266998291,41.48347473144531,9.845025062561035,37.90238952636719,40.40913391113281,26.861221313476562,120.6696548461914,12.871926307678223,40.741241455078125,64.59693908691406,6.357815265655518,6.004499912261963,33.542354583740234,47.53632736206055
2010-02-12,6.050423622131348,21.107141494750977,41.35818862915039,9.806463241577148,37.646766662597656,40.386383056640625,26.813039779663086,120.57565307617188,12.828268051147461,40.60973358154297,65.48939514160156,6.323694705963135,5.982999801635742,33.187564849853516,46.798831939697266
2010-02-16,6.141609191894531,21.52472496032715,41.94506072998047,9.762385368347168,38.5065803527832,41.51249313354492,27.584041595458984,123.29376983642578,12.988316535949707,41.31331253051758,64.6054458618164,6.437430381774902,5.876500129699707,34.17690658569336,48.06196975708008
2010-02-17,6.115945339202881,21.70694351196289,42.18905258178711,9.734840393066406,38.204498291015625,41.427181243896484,27.56338119506836,123.18412780761719,13.10956859588623,41.32646179199219,63.02451705932617,6.534106254577637,5.815499782562256,34.64244842529297,48.50132369995117
2010-02-18,6.127419471740723,21.995464324951172,42.55171585083008,9.767894744873047,38.320682525634766,41.87080764770508,27.81810188293457,121.9856185913086,12.966487884521484,41.68153381347656,62.42105484008789,6.471549987792969,5.9039998054504395,34.7382926940918,49.34080123901367
2010-02-19,6.089373588562012,21.84361457824707,42.398895263671875,9.911136627197266,38.268409729003906,42.11537170410156,27.556501388549805,122.3381118774414,12.971343040466309,41.720970153808594,62.34455108642578,6.4203691482543945,5.875999927520752,34.7314567565918,49.88998794555664
2010-02-22,6.05163049697876,21.813243865966797,42.18627166748047,9.88909912109375,37.99535369873047,41.49543380737305,28.12098503112793,122.7533187866211,13.053794860839844,41.70126724243164,61.98755645751953,6.374875545501709,5.9004998207092285,34.669837951660156,50.18812942504883
2010-02-23,5.950176239013672,21.509540557861328,42.066654205322266,9.734840393066406,37.72809982299805,40.97220230102539,27.453248977661133,122.74547576904297,13.002862930297852,41.563167572021484,60.81461715698242,6.596660614013672,5.861999988555908,34.27275848388672,49.246639251708984
2010-02-24,6.058876991271973,21.73731231689453,42.159690856933594,9.811969757080078,38.082489013671875,41.142799377441406,28.12098503112793,124.02227020263672,13.075617790222168,42.01029968261719,63.17750549316406,6.670587062835693,5.986000061035156,34.909461975097656,49.80368423461914
2010-02-25,6.099337100982666,21.71454620361328,42.04672622680664,9.745859146118164,37.84428787231445,41.012001037597656,27.97642707824707,122.54183959960938,13.131400108337402,41.88536071777344,62.81201934814453,6.6990227699279785,5.909999847412109,34.882080078125,49.32509994506836
2010-02-26,6.178447723388672,21.767688751220703,41.86069107055664,9.668729782104492,37.76295471191406,41.120059967041016,28.89198875427246,122.74593353271484,13.111995697021484,41.60919189453125,63.60248947143555,6.676275730133057,5.920000076293945,35.27230453491211,49.55263137817383
2010-03-01,6.310400485992432,22.033422470092773,42.11982345581055,9.778911590576172,37.99535369873047,41.410118103027344,28.795610427856445,122.89508056640625,13.07076644897461,41.76044845581055,62.59103775024414,7.057289123535156,6.2270002365112305,35.7652473449707,50.211669921875
2010-03-02,6.306171417236328,21.608234405517578,42.153045654296875,9.696273803710938,38.047637939453125,41.70017623901367,28.651052474975586,124.63008880615234,12.995594024658203,41.891937255859375,63.254005432128906,6.949240684509277,6.276500225067139,35.3750114440918,50.55685806274414
2010-03-03,6.320663928985596,21.608234405517578,42.1264762878418,9.542016983032227,38.01277160644531,41.592124938964844,28.589092254638672,123.82149505615234,13.012572288513184,41.78673553466797,65.39591217041016,7.216518402099609,6.29449987411499,35.381866455078125,50.564701080322266
2010-03-04,6.362333297729492,21.73731231689453,42.23942947387695,9.547524452209473,37.99535369873047,41.56369400024414,28.857574462890625,128.44552612304688,13.085317611694336,41.86565399169922,64.10397338867188,7.273386478424072,6.426499843597412,36.244503021240234,51.42771911621094
2010-03-05,6.611139297485352,21.70694351196289,42.551727294921875,9.63016414642334,38.616973876953125,42.25753402709961,29.47024917602539,131.24827575683594,13.128966331481934,41.878787994384766,65.39591217041016,7.392809867858887,6.445499897003174,36.62105178833008,53.29496383666992
2010-03-08,6.615065097808838,21.73731231689453,42.658042907714844,9.55854606628418,38.6227912902832,42.45093536376953,29.318803787231445,133.33651733398438,13.131400108337402,41.55002212524414,66.24586486816406,7.353001594543457,6.505499839782715,36.61418914794922,52.753623962402344
2010-03-09,6.734031677246094,21.866390228271484,42.70454406738281,9.492431640625,38.79706954956055,42.25753402709961,29.20176124572754,132.559326171875,13.10956859588623,41.622352600097656,65.16641235351562,7.279071807861328,6.440999984741211,36.18972396850586,53.18513107299805
2010-03-10,6.7889862060546875,21.995464324951172,42.717838287353516,9.448357582092285,39.05270004272461,42.06418228149414,29.552846908569336,134.98512268066406,13.078598022460938,41.43167495727539,64.9029312133789,7.290449142456055,6.5254998207092285,36.039100646972656,54.92684555053711
2010-03-11,6.808914661407471,22.1549015045166,42.67131805419922,9.52548885345459,39.05270004272461,42.08122634887695,29.72496223449707,136.21768188476562,13.161519050598145,41.53688049316406,65.39591217041016,7.341628074645996,6.678999900817871,36.15549087524414,54.97392272949219
2010-03-12,6.842128753662109,22.223237991333008,42.644737243652344,9.409795761108398,38.80868911743164,41.927677154541016,29.704307556152344,137.35610961914062,13.144438743591309,41.6355094909668,65.43839263916016,7.586162090301514,6.591000080108643,36.3403434753418,54.78562545776367
2010-03-15,6.758790493011475,22.238420486450195,42.90388107299805,9.508957862854004,38.518218994140625,41.84235763549805,29.64922523498535,136.23348999023438,13.515119552612305,41.88536071777344,66.37335205078125,7.620279312133789,6.55649995803833,36.607357025146484,54.44826889038086
2010-03-16,6.777209281921387,22.299156188964844,42.87730407714844,9.508957862854004,38.675071716308594,42.07555389404297,29.76624870300293,138.32176208496094,13.654126167297363,41.77358627319336,67.51229858398438,7.6714606285095215,6.5894999504089355,36.58682632446289,53.91477584838867
2010-03-17,6.767244815826416,22.496559143066406,42.957027435302734,9.481415748596191,39.1340446472168,42.467994689941406,30.14487075805664,138.67503356933594,13.637049674987793,42.089210510253906,67.40180969238281,8.018354415893555,6.566999912261963,36.408817291259766,54.43257522583008
2010-03-18,6.7832489013671875,22.481374740600586,43.229454040527344,9.492431640625,39.15147018432617,42.5191650390625,30.041614532470703,139.3109588623047,13.641931533813477,41.90509033203125,66.9853286743164,7.8079447746276855,6.638000011444092,36.31296157836914,55.601566314697266
2010-03-19,6.710782051086426,22.46619987487793,43.26268005371094,9.316137313842773,38.9481201171875,42.644290924072266,29.91082191467285,139.66421508789062,13.495613098144531,41.97742462158203,67.62281036376953,7.557724952697754,6.517499923706055,36.49095916748047,55.48387145996094
2010-03-22,6.786269664764404,22.47378921508789,43.256038665771484,9.448357582092285,38.90746307373047,42.34855270385742,30.110458374023438,138.29818725585938,13.563895225524902,42.003726959228516,68.15827941894531,7.955798149108887,6.523499965667725,36.8880500793457,56.417510986328125
2010-03-23,6.895270824432373,22.686378479003906,43.42879104614258,9.663220405578613,38.89583969116211,42.52484893798828,30.688711166381836,137.25405883789062,13.62973403930664,42.431121826171875,69.99418640136719,7.904617786407471,6.4629998207092285,36.894893646240234,56.62933349609375
2010-03-24,6.9257659912109375,22.511754989624023,43.02347183227539,9.701784133911133,38.634403228759766,42.04712677001953,30.9365291595459,136.92431640625,13.55413818359375,41.82618713378906,69.33970642089844,7.904617786407471,6.4019999504089355,36.53889465332031,56.739173889160156
2010-03-25,6.8436384201049805,22.785078048706055,42.90388107299805,9.58057975769043,38.518218994140625,41.973167419433594,30.9365291595459,137.3089599609375,13.561450958251953,41.8327751159668,68.27726745605469,7.847753047943115,6.736499786376953,36.593666076660156,56.87253952026367
2010-03-26,6.971966743469238,22.519344329833984,42.77764129638672,9.442849159240723,38.657649993896484,42.331478118896484,30.991600036621094,135.71524047851562,13.53707218170166,41.878787994384766,69.23845672607422,7.881871223449707,6.752999782562256,37.22351837158203,56.95100402832031
2010-03-29,7.016955375671387,22.46619987487793,43.06998825073242,9.519977569580078,39.09917449951172,42.78647994995117,30.881458282470703,136.6417694091797,13.593157768249512,41.90509033203125,69.4356689453125,7.716952800750732,6.75600004196167,36.94281768798828,58.14352035522461
2010-03-30,7.121428489685059,22.60285758972168,43.12316131591797,9.508957862854004,38.95394515991211,42.826290130615234,30.688711166381836,134.54554748535156,13.63461971282959,41.85906219482422,69.66718292236328,7.552037239074707,6.828999996185303,36.79220199584961,57.6884651184082
2010-03-31,7.095763683319092,22.238420486450195,43.32247543334961,9.448357582092285,38.91328048706055,43.12773895263672,30.805742263793945,133.956787109375,13.559013366699219,41.602630615234375,68.95549774169922,7.148275852203369,6.78849983215332,36.01171875,56.96669387817383
2010-04-01,7.125055313110352,22.13971710205078,43.70121765136719,9.409795761108398,39.27927780151367,43.616844177246094,31.13653564453125,133.63479614257812,13.532191276550293,41.661808013916016,69.01553344726562,7.182400226593018,6.5904998779296875,36.37458038330078,57.26482009887695
2010-04-05,7.201141834259033,22.223237991333008,43.45539474487305,9.310629844665527,39.616241455078125,44.168540954589844,31.246797561645508,135.94293212890625,13.532191276550293,41.924835205078125,69.67576599121094,7.262012481689453,6.57450008392334,36.805908203125,56.519500732421875
2010-04-06,7.232846260070801,22.261199951171875,43.39557647705078,9.343685150146484,39.447757720947266,44.29364013671875,31.591379165649414,135.7388916015625,13.541942596435547,41.497432708740234,69.31562805175781,7.222205638885498,6.7779998779296875,37.03182601928711,56.77056884765625
2010-04-07,7.2648539543151855,22.283973693847656,43.335777282714844,9.404281616210938,39.12242889404297,44.00357437133789,31.23302459716797,138.45516967773438,13.480977058410645,41.0963020324707,68.52678680419922,7.153963565826416,6.743500232696533,36.97705078125,56.56655502319336
